
Full Report
epoch=1900
numDocs=2478
numTokens=6091
numWords=870
numTopics=15

TOPIC 0  (total count=391)
SYMBOL             WORD    COUNT   PROB          Z
DOC 2307
TOPIC    COUNT    PROB
----------------------
   12        2   0.467
    5        1   0.244

word(5) sounded(12) best(12) 

DOC 2308
TOPIC    COUNT    PROB
----------------------
    6        3   0.564
   14        1   0.200

jury(6) wrote(6) important(6) unimportant(14) 

DOC 2309
TOPIC    COUNT    PROB
----------------------
    9        1   0.244
   12        1   0.244
   13        1   0.244

near(13) enough(12) slates(9) 

DOC 2310
TOPIC    COUNT    PROB
----------------------
   14        3   0.689

doesn(14) matter(14) bit(14) 

DOC 2311
TOPIC    COUNT    PROB
----------------------
    9        2   0.600

busily(9) writing(9) 

DOC 2312
TOPIC    COUNT    PROB
----------------------
    9        3   0.477
    5        1   0.169
   11        1   0.169

book(9) silence(11) read(5) book(9) rule(9) 

DOC 2313
TOPIC    COUNT    PROB
----------------------
    5        2   0.467
    4        1   0.244

high(4) leave(5) court(5) 

DOC 2314
TOPIC    COUNT    PROB
----------------------
    6        1   0.440

everybody(6) 

DOC 2315
TOPIC    COUNT    PROB
----------------------
    4        1   0.440

high(4) 

DOC 2316
TOPIC    COUNT    PROB
----------------------



DOC 2317
TOPIC    COUNT    PROB
----------------------
    0        2   0.382
    4        1   0.200
    6        1   0.200

nearly(0) miles(0) high(4) added(6) 

DOC 2318
TOPIC    COUNT    PROB
----------------------
   13        2   0.467
    2        1   0.244

shan(13) rate(13) besides(2) 

DOC 2319
TOPIC    COUNT    PROB
----------------------
    9        1   0.440

rule(9) 

DOC 2320
TOPIC    COUNT    PROB
----------------------
    9        2   0.600

rule(9) book(9) 

DOC 2321
TOPIC    COUNT    PROB
----------------------
    9        1   0.314
   13        1   0.314

ought(9) number(13) 

DOC 2322
TOPIC    COUNT    PROB
----------------------
    9        6   0.813

turned(9) pale(9) shut(9) book(9) hastily(9) consider(9) 

DOC 2323
TOPIC    COUNT    PROB
----------------------
    6        2   0.382
    1        1   0.200
    7        1   0.200

verdict(6) jury(6) low(7) trembling(1) 

DOC 2324
TOPIC    COUNT    PROB
----------------------
    1        3   0.689

evidence(1) please(1) majesty(1) 

DOC 2325
TOPIC    COUNT    PROB
----------------------
    4        2   0.382
   14        2   0.382

jumping(4) hurry(14) paper(4) picked(14) 

DOC 2326
TOPIC    COUNT    PROB
----------------------



DOC 2327
TOPIC    COUNT    PROB
----------------------



DOC 2328
TOPIC    COUNT    PROB
----------------------
   12        2   0.467
   13        1   0.244

haven(12) opened(13) seems(12) 

DOC 2329
TOPIC    COUNT    PROB
----------------------
    6        2   0.467
    9        1   0.244

letter(6) written(9) somebody(6) 

DOC 2330
TOPIC    COUNT    PROB
----------------------
    9        1   0.440

written(9) 

DOC 2331
TOPIC    COUNT    PROB
----------------------
   12        2   0.467
    6        1   0.244

nobody(12) isn(6) usual(12) 

DOC 2332
TOPIC    COUNT    PROB
----------------------
   10        1   0.440

jurymen(10) 

DOC 2333
TOPIC    COUNT    PROB
----------------------
    2        1   0.314
    6        1   0.314

isn(6) fact(2) 

DOC 2334
TOPIC    COUNT    PROB
----------------------
    4        2   0.382
    9        2   0.382

written(9) outside(9) paper(4) spoke(4) 

DOC 2335
TOPIC    COUNT    PROB
----------------------
    6        4   0.631
    2        1   0.169

added(6) isn(6) letter(6) set(2) verses(6) 

DOC 2336
TOPIC    COUNT    PROB
----------------------
   10        2   0.467
    1        1   0.244

asked(1) another(10) jurymen(10) 

DOC 2337
TOPIC    COUNT    PROB
----------------------



DOC 2338
TOPIC    COUNT    PROB
----------------------
    3        1   0.314
    6        1   0.314

jury(6) puzzled(3) 

DOC 2339
TOPIC    COUNT    PROB
----------------------
    7        3   0.564
    6        1   0.200

somebody(7) else(7) hand(7) jury(6) 

DOC 2340
TOPIC    COUNT    PROB
----------------------



DOC 2341
TOPIC    COUNT    PROB
----------------------
    1        2   0.323
    2        2   0.323
    9        1   0.169

please(1) majesty(1) knave(9) didn(2) write(2) 

DOC 2342
TOPIC    COUNT    PROB
----------------------
    9        2   0.600

name(9) end(9) 

DOC 2343
TOPIC    COUNT    PROB
----------------------
    2        2   0.467
   14        1   0.244

didn(2) makes(2) matter(14) 

DOC 2344
TOPIC    COUNT    PROB
----------------------
    7        2   0.467
   11        1   0.244

worse(7) meant(11) else(7) 

DOC 2345
TOPIC    COUNT    PROB
----------------------
    1        1   0.314
    2        1   0.314

name(2) man(1) 

DOC 2346
TOPIC    COUNT    PROB
----------------------
    3        2   0.467
   13        1   0.244

general(3) hands(13) really(3) 

DOC 2347
TOPIC    COUNT    PROB
----------------------



DOC 2348
TOPIC    COUNT    PROB
----------------------



DOC 2349
TOPIC    COUNT    PROB
----------------------
    0        1   0.440

sort(0) 

DOC 2350
TOPIC    COUNT    PROB
----------------------



DOC 2351
TOPIC    COUNT    PROB
----------------------
    5        1   0.440

read(5) 

DOC 2352
TOPIC    COUNT    PROB
----------------------
    1        2   0.382
    4        1   0.200
   14        1   0.200

spectacles(4) where(14) begin(1) please(1) 

DOC 2353
TOPIC    COUNT    PROB
----------------------
    1        2   0.600

majesty(1) asked(1) 

DOC 2354
TOPIC    COUNT    PROB
----------------------
    1        2   0.382
   11        2   0.382

begin(1) beginning(1) gravely(11) till(11) 

DOC 2355
TOPIC    COUNT    PROB
----------------------
    8        1   0.314
    9        1   0.314

end(9) stop(8) 

DOC 2356
TOPIC    COUNT    PROB
----------------------
    5        2   0.467
    6        1   0.244

these(5) verses(6) read(5) 

DOC 2357
TOPIC    COUNT    PROB
----------------------
    3        1   0.440

told(3) 

DOC 2358
TOPIC    COUNT    PROB
----------------------
    8        1   0.440

mentioned(8) 

DOC 2359
TOPIC    COUNT    PROB
----------------------
    9        1   0.440

gave(9) 

DOC 2360
TOPIC    COUNT    PROB
----------------------
    6        1   0.440

swim(6) 

DOC 2361
TOPIC    COUNT    PROB
----------------------
    1        1   0.314
    5        1   0.314

word(5) gone(1) 

DOC 2362
TOPIC    COUNT    PROB
----------------------
    7        1   0.440

true(7) 

DOC 2363
TOPIC    COUNT    PROB
----------------------
   14        1   0.440

matter(14) 

DOC 2364
TOPIC    COUNT    PROB
----------------------
    9        1   0.440

become(9) 

DOC 2365
TOPIC    COUNT    PROB
----------------------
    9        2   0.600

gave(9) gave(9) 

DOC 2366
TOPIC    COUNT    PROB
----------------------
    9        1   0.440

gave(9) 

DOC 2367
TOPIC    COUNT    PROB
----------------------



DOC 2368
TOPIC    COUNT    PROB
----------------------
    6        2   0.600

though(6) mine(6) 

DOC 2369
TOPIC    COUNT    PROB
----------------------
    0        1   0.440

chance(0) 

DOC 2370
TOPIC    COUNT    PROB
----------------------



DOC 2371
TOPIC    COUNT    PROB
----------------------
    2        1   0.314
    4        1   0.314

set(2) free(4) 

DOC 2372
TOPIC    COUNT    PROB
----------------------
    5        1   0.440

exactly(5) 

DOC 2373
TOPIC    COUNT    PROB
----------------------
   11        1   0.440

notion(11) 

DOC 2374
TOPIC    COUNT    PROB
----------------------
    5        1   0.440

fit(5) 

DOC 2375
TOPIC    COUNT    PROB
----------------------
   10        1   0.440

between(10) 

DOC 2376
TOPIC    COUNT    PROB
----------------------



DOC 2377
TOPIC    COUNT    PROB
----------------------
   12        2   0.600

liked(12) best(12) 

DOC 2378
TOPIC    COUNT    PROB
----------------------
   10        1   0.440

ever(10) 

DOC 2379
TOPIC    COUNT    PROB
----------------------
    0        2   0.600

kept(0) rest(0) 

DOC 2380
TOPIC    COUNT    PROB
----------------------
   10        1   0.314
   14        1   0.314

between(10) yourself(14) 

DOC 2381
TOPIC    COUNT    PROB
----------------------
    0        1   0.244
    1        1   0.244
   14        1   0.244

important(14) piece(0) evidence(1) 

DOC 2382
TOPIC    COUNT    PROB
----------------------
    4        1   0.314
    6        1   0.314

hands(4) jury(6) 

DOC 2383
TOPIC    COUNT    PROB
----------------------
   12        2   0.600

explain(12) grown(12) 

DOC 2384
TOPIC    COUNT    PROB
----------------------
   11        3   0.477
    1        1   0.169
    8        1   0.169

few(11) minutes(11) wasn(1) bit(11) afraid(8) 

DOC 2385
TOPIC    COUNT    PROB
----------------------
    1        1   0.314
    6        1   0.314

give(1) believe(6) 

DOC 2386
TOPIC    COUNT    PROB
----------------------
    9        1   0.440

meaning(9) 

DOC 2387
TOPIC    COUNT    PROB
----------------------
    6        5   0.785

jury(6) wrote(6) slates(6) doesn(6) believe(6) 

DOC 2388
TOPIC    COUNT    PROB
----------------------
    6        2   0.382
    4        1   0.200
   12        1   0.200

meaning(6) none(6) explain(12) paper(4) 

DOC 2389
TOPIC    COUNT    PROB
----------------------
    2        1   0.314
    9        1   0.314

meaning(9) world(2) 

DOC 2390
TOPIC    COUNT    PROB
----------------------
   14        2   0.382
    8        1   0.200
   12        1   0.200

trouble(14) needn(8) try(14) find(12) 

DOC 2391
TOPIC    COUNT    PROB
----------------------
    1        1   0.314
    6        1   0.314

verses(6) knee(1) 

DOC 2392
TOPIC    COUNT    PROB
----------------------
    9        2   0.467
   13        1   0.244

eye(13) seem(9) meaning(9) 

DOC 2393
TOPIC    COUNT    PROB
----------------------
    6        4   0.745

swim(6) swim(6) added(6) turning(6) 

DOC 2394
TOPIC    COUNT    PROB
----------------------
    9        1   0.440

knave(9) 

DOC 2395
TOPIC    COUNT    PROB
----------------------
    4        1   0.244
    7        1   0.244
    9        1   0.244

knave(9) shook(4) sadly(7) 

DOC 2396
TOPIC    COUNT    PROB
----------------------
    0        1   0.314
    8        1   0.314

certainly(0) being(8) 

DOC 2397
TOPIC    COUNT    PROB
----------------------
    4        2   0.600

far(4) muttering(4) 

DOC 2398
TOPIC    COUNT    PROB
----------------------
    6        2   0.382
    4        1   0.200
    7        1   0.200

verses(6) himself(4) true(7) jury(6) 

DOC 2399
TOPIC    COUNT    PROB
----------------------
    9        2   0.600

gave(9) gave(9) 

DOC 2400
TOPIC    COUNT    PROB
----------------------
    5        1   0.440

tarts(5) 

DOC 2401
TOPIC    COUNT    PROB
----------------------
    3        1   0.440

goes(3) 

DOC 2402
TOPIC    COUNT    PROB
----------------------
    5        1   0.314
   11        1   0.314

pointing(11) tarts(5) 

DOC 2403
TOPIC    COUNT    PROB
----------------------
   13        1   0.440

table(13) 

DOC 2404
TOPIC    COUNT    PROB
----------------------
    5        1   0.440

fit(5) 

DOC 2405
TOPIC    COUNT    PROB
----------------------



DOC 2406
TOPIC    COUNT    PROB
----------------------
    9        1   0.440

lizard(9) 

DOC 2407
TOPIC    COUNT    PROB
----------------------
    4        2   0.323
    9        2   0.323
    8        1   0.169

spoke(4) unfortunate(8) bill(9) left(4) writing(9) 

DOC 2408
TOPIC    COUNT    PROB
----------------------
   11        4   0.745

slate(11) finger(11) mark(11) hastily(11) 

DOC 2409
TOPIC    COUNT    PROB
----------------------
    4        1   0.440

face(4) 

DOC 2410
TOPIC    COUNT    PROB
----------------------



DOC 2411
TOPIC    COUNT    PROB
----------------------
    5        3   0.689

words(5) fit(5) court(5) 

DOC 2412
TOPIC    COUNT    PROB
----------------------
   11        2   0.600

dead(11) silence(11) 

DOC 2413
TOPIC    COUNT    PROB
----------------------
    6        1   0.244
    8        1   0.244
    9        1   0.244

added(9) offended(8) everybody(6) 

DOC 2414
TOPIC    COUNT    PROB
----------------------
    6        3   0.689

jury(6) consider(6) verdict(6) 

DOC 2415
TOPIC    COUNT    PROB
----------------------



DOC 2416
TOPIC    COUNT    PROB
----------------------
    7        1   0.314
    9        1   0.314

sentence(9) verdict(7) 

DOC 2417
TOPIC    COUNT    PROB
----------------------
   12        3   0.477
   10        2   0.323

stuff(12) nonsense(12) loudly(10) idea(12) having(10) 

DOC 2418
TOPIC    COUNT    PROB
----------------------
    9        1   0.440

sentence(9) 

DOC 2419
TOPIC    COUNT    PROB
----------------------
    7        2   0.467
    6        1   0.244

hold(7) tongue(7) turning(6) 

DOC 2420
TOPIC    COUNT    PROB
----------------------



DOC 2421
TOPIC    COUNT    PROB
----------------------
   12        2   0.467
    2        1   0.244

shouted(12) top(2) nobody(12) 

DOC 2422
TOPIC    COUNT    PROB
----------------------
    4        1   0.440

moved(4) 

DOC 2423
TOPIC    COUNT    PROB
----------------------
    0        1   0.244
    3        1   0.244
   11        1   0.244

grown(11) full(3) size(0) 

DOC 2424
TOPIC    COUNT    PROB
----------------------
    3        2   0.600

pack(3) cards(3) 

DOC 2425
TOPIC    COUNT    PROB
----------------------
    3        3   0.564
   13        1   0.200

whole(3) pack(3) rose(13) air(3) 

DOC 2426
TOPIC    COUNT    PROB
----------------------
    4        2   0.467
    9        1   0.244

gave(9) half(4) half(4) 

DOC 2427
TOPIC    COUNT    PROB
----------------------
   10        3   0.564
    1        1   0.200

tried(10) beat(10) lying(10) bank(1) 

DOC 2428
TOPIC    COUNT    PROB
----------------------
    5        2   0.382
   10        1   0.200
   11        1   0.200

sister(5) gently(5) away(10) dead(11) 

DOC 2429
TOPIC    COUNT    PROB
----------------------
    4        1   0.244
   10        1   0.244
   12        1   0.244

leaves(12) trees(10) face(4) 

DOC 2430
TOPIC    COUNT    PROB
----------------------
    5        2   0.600

sister(5) sleep(5) 

DOC 2431
TOPIC    COUNT    PROB
----------------------



DOC 2432
TOPIC    COUNT    PROB
----------------------
    3        2   0.467
    5        1   0.244

curious(3) dream(5) told(3) 

DOC 2433
TOPIC    COUNT    PROB
----------------------
    5        2   0.323
    8        2   0.323
   12        1   0.169

sister(5) remember(8) these(5) strange(12) adventures(8) 

DOC 2434
TOPIC    COUNT    PROB
----------------------
    0        1   0.314
    9        1   0.314

hers(0) reading(9) 

DOC 2435
TOPIC    COUNT    PROB
----------------------
    5        3   0.564
    3        1   0.200

finished(5) sister(5) curious(3) dream(5) 

DOC 2436
TOPIC    COUNT    PROB
